origin,country,region,industry,industry_weight,exports_vol,imports_vol,trade_value,trade_pct_gdp,tariff_rate,transport_cost,fatality_rate,violent_events,un_vote_alignment,state_visits,actual_vs_expected,risk_index,latitude,longitude,year
United States of America,Mexico,LATAM,Machinery,0.10061168656015691,12799.8,7377.98,20177.78,0.00075,9.09,8.6,1.96,24.41,0.15,3,132.513,17.245,23.63,-102.55,2025
United States of America,Mexico,LATAM,Pharmaceuticals,0.14909042069219636,15425.68,14474.57,29900.25,0.00111,9.09,8.6,1.96,24.41,0.15,3,95.012,17.245,23.63,-102.55,2025
United States of America,Mexico,LATAM,Financial Services,0.09539293887307283,12756.99,6374.17,19131.16,0.00071,9.09,8.6,1.96,24.41,0.15,3,95.062,17.245,23.63,-102.55,2025
United States of America,Canada,NA,Electronics,0.19326467761253646,22338.46,30643.33,52981.79,0.00196,2.11,9.89,8.87,2.39,0.038,6,57.126,14.659,56.13,-106.35,2025
United States of America,Canada,NA,Automotive,0.052421695046977496,9872.12,4498.82,14370.94,0.00053,2.11,9.89,8.87,2.39,0.038,6,123.751,14.659,56.13,-106.35,2025
United States of America,Canada,NA,Chemicals,0.12065028170041284,16172.47,16902.73,33075.2,0.00123,2.11,9.89,8.87,2.39,0.038,6,84.97,14.659,56.13,-106.35,2025
United States of America,Canada,NA,Agriculture,0.20493070623623638,33618.7,22561.23,56179.92,0.00208,2.11,9.89,8.87,2.39,0.038,6,68.52,14.659,56.13,-106.35,2025
United States of America,Canada,NA,Energy,0.08482186706681688,9987.67,13265.49,23253.16,0.00086,2.11,9.89,8.87,2.39,0.038,6,116.03,14.659,56.13,-106.35,2025
United States of America,Canada,NA,Machinery,0.2028745324443472,26668.76,28947.48,55616.24,0.00206,2.11,9.89,8.87,2.39,0.038,6,52.094,14.659,56.13,-106.35,2025
United States of America,Canada,NA,Pharmaceuticals,0.06643433349528548,12573.06,5639.32,18212.38,0.00067,2.11,9.89,8.87,2.39,0.038,6,79.544,14.659,56.13,-106.35,2025
United States of America,Canada,NA,Financial Services,0.20384462956762672,32825.14,23057.04,55882.19,0.00207,2.11,9.89,8.87,2.39,0.038,6,88.194,14.659,56.13,-106.35,2025
United States of America,Turkey,EU,Electronics,0.11444310068892567,6272.19,8061.95,14334.14,0.00053,2.43,6.54,15.49,32.2,0.53,1,97.434,15.439,38.96,35.24,2025
United States of America,Turkey,EU,Automotive,0.07279132694286343,4976.21,4140.99,9117.2,0.00034,2.43,6.54,15.49,32.2,0.53,1,142.03,15.439,38.96,35.24,2025
United States of America,Turkey,EU,Chemicals,0.15415362836684254,11294.17,8013.76,19307.93,0.00072,2.43,6.54,15.49,32.2,0.53,1,65.664,15.439,38.96,35.24,2025
United States of America,Turkey,EU,Agriculture,0.0587471251759939,3187.86,4170.29,7358.15,0.00027,2.43,6.54,15.49,32.2,0.53,1,109.853,15.439,38.96,35.24,2025
United States of America,Turkey,EU,Energy,0.06900233979846093,4431.92,4210.71,8642.63,0.00032,2.43,6.54,15.49,32.2,0.53,1,105.009,15.439,38.96,35.24,2025
United States of America,Turkey,EU,Machinery,0.12773055972596942,7184.97,8813.44,15998.41,0.00059,2.43,6.54,15.49,32.2,0.53,1,77.379,15.439,38.96,35.24,2025
United States of America,Turkey,EU,Pharmaceuticals,0.2356635065697154,17792.77,11724.36,29517.14,0.00109,2.43,6.54,15.49,32.2,0.53,1,99.605,15.439,38.96,35.24,2025
United States of America,Turkey,EU,Financial Services,0.052542977997378705,4591.78,1989.3,6581.07,0.00024,2.43,6.54,15.49,32.2,0.53,1,117.145,15.439,38.96,35.24,2025
United States of America,Saudi Arabia,ME,Electronics,0.19963838119579952,16958.16,12932.28,29890.45,0.00111,17.59,3.33,10.88,31.8,0.221,7,68.059,20.097,23.88,45.08,2025
United States of America,Saudi Arabia,ME,Automotive,0.060771641399605225,4513.22,4585.69,9098.91,0.00034,17.59,3.33,10.88,31.8,0.221,7,125.319,20.097,23.88,45.08,2025
United States of America,Saudi Arabia,ME,Chemicals,0.10386625966040502,8737.68,6813.48,15551.16,0.00058,17.59,3.33,10.88,31.8,0.221,7,122.795,20.097,23.88,45.08,2025
United States of America,Saudi Arabia,ME,Agriculture,0.07158874292929288,6491.0,4227.48,10718.48,0.0004,17.59,3.33,10.88,31.8,0.221,7,59.187,20.097,23.88,45.08,2025
United States of America,Saudi Arabia,ME,Energy,0.24302594842539932,19885.92,16500.64,36386.56,0.00135,17.59,3.33,10.88,31.8,0.221,7,65.068,20.097,23.88,45.08,2025
United States of America,Saudi Arabia,ME,Machinery,0.1184767272067093,9295.51,8443.17,17738.68,0.00066,17.59,3.33,10.88,31.8,0.221,7,125.819,20.097,23.88,45.08,2025
United States of America,Saudi Arabia,ME,Pharmaceuticals,0.19868475721532186,17360.21,12387.46,29747.67,0.0011,17.59,3.33,10.88,31.8,0.221,7,60.593,20.097,23.88,45.08,2025
United States of America,Saudi Arabia,ME,Financial Services,0.08031387431753473,5148.16,6876.67,12024.83,0.00045,17.59,3.33,10.88,31.8,0.221,7,107.717,20.097,23.88,45.08,2025
United States of America,United Arab Emirates,ME,Electronics,0.2483619902698727,29135.34,38660.14,67795.49,0.00251,8.68,2.45,11.16,40.59,0.742,2,90.149,14.362,23.42,53.85,2025
United States of America,United Arab Emirates,ME,Automotive,0.2100141937398319,26440.13,30887.54,57327.67,0.00212,8.68,2.45,11.16,40.59,0.742,2,105.508,14.362,23.42,53.85,2025
United States of America,United Arab Emirates,ME,Chemicals,0.19661425920593498,31385.91,22283.97,53669.88,0.00199,8.68,2.45,11.16,40.59,0.742,2,68.802,14.362,23.42,53.85,2025
United States of America,United Arab Emirates,ME,Agriculture,0.12107691373714789,20991.56,12058.86,33050.42,0.00122,8.68,2.45,11.16,40.59,0.742,2,105.423,14.362,23.42,53.85,2025
United States of America,United Arab Emirates,ME,Energy,0.05104592270858255,8754.71,5179.32,13934.03,0.00052,8.68,2.45,11.16,40.59,0.742,2,53.531,14.362,23.42,53.85,2025
United States of America,United Arab Emirates,ME,Machinery,0.19914675654624645,25046.6,29314.58,54361.18,0.00201,8.68,2.45,11.16,40.59,0.742,2,145.807,14.362,23.42,53.85,2025
United States of America,United Arab Emirates,ME,Pharmaceuticals,0.1235881502604169,16803.17,16932.75,33735.91,0.00125,8.68,2.45,11.16,40.59,0.742,2,64.889,14.362,23.42,53.85,2025
United States of America,United Arab Emirates,ME,Financial Services,0.11112084309804299,20110.44,10222.27,30332.71,0.00112,8.68,2.45,11.16,40.59,0.742,2,149.633,14.362,23.42,53.85,2025
United States of America,South Africa,AF,Electronics,0.05037597670498213,3678.86,4433.08,8111.95,0.0003,8.97,7.5,17.72,29.65,0.392,4,52.907,18.42,-30.56,22.94,2025
United States of America,South Africa,AF,Automotive,0.08337702357097419,6100.74,7325.31,13426.04,0.0005,8.97,7.5,17.72,29.65,0.392,4,88.767,18.42,-30.56,22.94,2025
United States of America,South Africa,AF,Chemicals,0.1304654249373112,13913.55,7095.05,21008.6,0.00078,8.97,7.5,17.72,29.65,0.392,4,101.011,18.42,-30.56,22.94,2025
United States of America,South Africa,AF,Agriculture,0.19468095312245726,13519.03,17830.08,31349.1,0.00116,8.97,7.5,17.72,29.65,0.392,4,72.544,18.42,-30.56,22.94,2025
United States of America,South Africa,AF,Energy,0.19058868819573538,12762.22,17927.91,30690.13,0.00114,8.97,7.5,17.72,29.65,0.392,4,98.66,18.42,-30.56,22.94,2025
United States of America,South Africa,AF,Machinery,0.16987379313258677,15883.19,11471.26,27354.45,0.00101,8.97,7.5,17.72,29.65,0.392,4,52.293,18.42,-30.56,22.94,2025
United States of America,South Africa,AF,Pharmaceuticals,0.11442160084583711,10888.26,7536.84,18425.09,0.00068,8.97,7.5,17.72,29.65,0.392,4,64.9,18.42,-30.56,22.94,2025
United States of America,South Africa,AF,Financial Services,0.18908312966561067,18992.59,11455.11,30447.7,0.00113,8.97,7.5,17.72,29.65,0.392,4,148.197,18.42,-30.56,22.94,2025
United States of America,Singapore,APAC,Electronics,0.06772008593592345,3983.04,4560.89,8543.92,0.00032,16.5,5.68,7.47,6.12,0.736,0,109.823,11.319,1.3521,103.8198,2025
United States of America,Singapore,APAC,Automotive,0.19713262284783797,17397.57,7473.72,24871.28,0.00092,16.5,5.68,7.47,6.12,0.736,0,143.311,11.319,1.3521,103.8198,2025
United States of America,Singapore,APAC,Chemicals,0.17851303990703832,11855.08,10667.06,22522.14,0.00083,16.5,5.68,7.47,6.12,0.736,0,113.618,11.319,1.3521,103.8198,2025
United States of America,Singapore,APAC,Agriculture,0.2071303236160464,11380.79,14751.86,26132.65,0.00097,16.5,5.68,7.47,6.12,0.736,0,90.99,11.319,1.3521,103.8198,2025
United States of America,Singapore,APAC,Energy,0.21796045712712345,14166.12,13332.91,27499.03,0.00102,16.5,5.68,7.47,6.12,0.736,0,107.187,11.319,1.3521,103.8198,2025
United States of America,Singapore,APAC,Machinery,0.16755387217243967,9625.71,11513.77,21139.47,0.00078,16.5,5.68,7.47,6.12,0.736,0,86.224,11.319,1.3521,103.8198,2025
United States of America,Singapore,APAC,Pharmaceuticals,0.11690225774838643,6015.51,8733.49,14749.0,0.00055,16.5,5.68,7.47,6.12,0.736,0,52.419,11.319,1.3521,103.8198,2025
United States of America,Singapore,APAC,Financial Services,0.2163394087351547,13153.81,14140.71,27294.51,0.00101,16.5,5.68,7.47,6.12,0.736,0,101.808,11.319,1.3521,103.8198,2025
United States of America,Russia,EU,Electronics,0.14618120015061395,11301.58,9999.89,21301.47,0.00079,18.81,3.33,8.59,43.64,0.842,4,143.735,15.815,61.52,105.31,2025
United States of America,Russia,EU,Automotive,0.19120380153280492,16420.59,11441.56,27862.15,0.00103,18.81,3.33,8.59,43.64,0.842,4,54.984,15.815,61.52,105.31,2025
United States of America,Russia,EU,Chemicals,0.23078266605207495,22626.54,11003.02,33629.56,0.00125,18.81,3.33,8.59,43.64,0.842,4,128.021,15.815,61.52,105.31,2025
United States of America,Russia,EU,Agriculture,0.05140584076272384,3125.06,4365.78,7490.84,0.00028,18.81,3.33,8.59,43.64,0.842,4,72.522,15.815,61.52,105.31,2025
United States of America,Russia,EU,Energy,0.07626988162898135,5775.41,5338.61,11114.02,0.00041,18.81,3.33,8.59,43.64,0.842,4,142.262,15.815,61.52,105.31,2025
United States of America,Russia,EU,Machinery,0.14441208683939966,8502.08,12541.59,21043.68,0.00078,18.81,3.33,8.59,43.64,0.842,4,78.275,15.815,61.52,105.31,2025
United States of America,Russia,EU,Pharmaceuticals,0.05891898167459231,3527.73,5057.93,8585.65,0.00032,18.81,3.33,8.59,43.64,0.842,4,77.572,15.815,61.52,105.31,2025
United States of America,Russia,EU,Financial Services,0.1051224677357891,9744.62,5573.79,15318.41,0.00057,18.81,3.33,8.59,43.64,0.842,4,147.483,15.815,61.52,105.31,2025
United States of America,Poland,EU,Electronics,0.17393988803988314,15989.02,12131.07,28120.09,0.00104,8.58,8.6,5.36,7.82,0.853,3,84.592,8.28,51.92,19.15,2025
United States of America,Poland,EU,Automotive,0.1130379042194718,11541.29,6733.05,18274.34,0.00068,8.58,8.6,5.36,7.82,0.853,3,58.642,8.28,51.92,19.15,2025
United States of America,Poland,EU,Chemicals,0.09735686186227709,9754.16,5985.09,15739.25,0.00058,8.58,8.6,5.36,7.82,0.853,3,104.832,8.28,51.92,19.15,2025
United States of America,Poland,EU,Agriculture,0.07559764170671729,8122.93,4098.61,12221.54,0.00045,8.58,8.6,5.36,7.82,0.853,3,89.345,8.28,51.92,19.15,2025
United States of America,Poland,EU,Energy,0.2155736750644346,22176.07,12674.77,34850.84,0.00129,8.58,8.6,5.36,7.82,0.853,3,112.443,8.28,51.92,19.15,2025
United States of America,Poland,EU,Machinery,0.1488962262590186,16702.3,7369.09,24071.39,0.00089,8.58,8.6,5.36,7.82,0.853,3,64.497,8.28,51.92,19.15,2025
United States of America,Poland,EU,Pharmaceuticals,0.19503114551022296,14420.39,17109.43,31529.82,0.00117,8.58,8.6,5.36,7.82,0.853,3,83.826,8.28,51.92,19.15,2025
United States of America,Poland,EU,Financial Services,0.11173974867463905,12358.1,5706.37,18064.47,0.00067,8.58,8.6,5.36,7.82,0.853,3,146.736,8.28,51.92,19.15,2025
United States of America,Sweden,EU,Electronics,0.1546781822748733,8081.33,10520.79,18602.12,0.00069,0.44,7.48,8.36,4.44,0.684,0,136.014,8.107,60.13,18.64,2025
United States of America,Sweden,EU,Automotive,0.19456286064169676,9834.52,13564.27,23398.79,0.00087,0.44,7.48,8.36,4.44,0.684,0,120.784,8.107,60.13,18.64,2025
United States of America,Sweden,EU,Chemicals,0.15870764346852922,8102.65,10984.07,19086.72,0.00071,0.44,7.48,8.36,4.44,0.684,0,95.83,8.107,60.13,18.64,2025
United States of America,Sweden,EU,Agriculture,0.1469392574260094,7947.41,9724.01,17671.41,0.00065,0.44,7.48,8.36,4.44,0.684,0,144.57,8.107,60.13,18.64,2025
United States of America,Sweden,EU,Energy,0.2199950742961324,15893.11,10564.24,26457.36,0.00098,0.44,7.48,8.36,4.44,0.684,0,96.23,8.107,60.13,18.64,2025
United States of America,Sweden,EU,Machinery,0.1323531083169017,9475.4,6441.83,15917.23,0.00059,0.44,7.48,8.36,4.44,0.684,0,104.543,8.107,60.13,18.64,2025
United States of America,Sweden,EU,Pharmaceuticals,0.06245462117637712,4159.22,3351.78,7511.0,0.00028,0.44,7.48,8.36,4.44,0.684,0,130.64,8.107,60.13,18.64,2025
United States of America,Sweden,EU,Financial Services,0.14184797551939163,7089.55,9969.57,17059.12,0.00063,0.44,7.48,8.36,4.44,0.684,0,128.628,8.107,60.13,18.64,2025
United States of America,Norway,EU,Electronics,0.0752507565585227,5592.46,3761.22,9353.67,0.00035,5.17,2.48,6.6,37.84,0.519,7,66.162,13.892,60.47,8.47,2025
United States of America,Norway,EU,Automotive,0.10109866893112095,8595.42,3971.14,12566.57,0.00047,5.17,2.48,6.6,37.84,0.519,7,106.018,13.892,60.47,8.47,2025
United States of America,Norway,EU,Chemicals,0.20014590139986943,14115.71,10762.43,24878.14,0.00092,5.17,2.48,6.6,37.84,0.519,7,105.251,13.892,60.47,8.47,2025
United States of America,Norway,EU,Agriculture,0.06883038202513958,4304.32,4251.3,8555.62,0.00032,5.17,2.48,6.6,37.84,0.519,7,78.243,13.892,60.47,8.47,2025
United States of America,Norway,EU,Energy,0.12814567312272265,10186.33,5742.18,15928.51,0.00059,5.17,2.48,6.6,37.84,0.519,7,87.193,13.892,60.47,8.47,2025
United States of America,Norway,EU,Machinery,0.14033936384633655,9057.27,8386.91,17444.19,0.00065,5.17,2.48,6.6,37.84,0.519,7,59.341,13.892,60.47,8.47,2025
United States of America,Norway,EU,Pharmaceuticals,0.13821443165015676,7880.2,9299.86,17180.06,0.00064,5.17,2.48,6.6,37.84,0.519,7,68.672,13.892,60.47,8.47,2025
United States of America,Norway,EU,Financial Services,0.06880722088685327,4336.25,4216.49,8552.74,0.00032,5.17,2.48,6.6,37.84,0.519,7,125.748,13.892,60.47,8.47,2025
United States of America,Denmark,EU,Electronics,0.1615640383858403,10233.63,12517.36,22750.99,0.00084,6.25,6.78,3.92,44.85,0.52,3,111.347,15.927,56.26,9.5,2025
United States of America,Denmark,EU,Automotive,0.1226201473268021,11554.33,5712.69,17267.02,0.00064,6.25,6.78,3.92,44.85,0.52,3,66.885,15.927,56.26,9.5,2025
United States of America,Denmark,EU,Chemicals,0.15141022077308822,12354.2,8966.96,21321.16,0.00079,6.25,6.78,3.92,44.85,0.52,3,53.338,15.927,56.26,9.5,2025
United States of America,Denmark,EU,Agriculture,0.12273862495122806,10712.28,6571.43,17283.71,0.00064,6.25,6.78,3.92,44.85,0.52,3,132.038,15.927,56.26,9.5,2025
United States of America,Denmark,EU,Energy,0.11263239896345648,10144.08,5716.5,15860.58,0.00059,6.25,6.78,3.92,44.85,0.52,3,146.776,15.927,56.26,9.5,2025
United States of America,Denmark,EU,Machinery,0.22137478721501883,13569.56,17603.81,31173.37,0.00115,6.25,6.78,3.92,44.85,0.52,3,123.973,15.927,56.26,9.5,2025
United States of America,Denmark,EU,Pharmaceuticals,0.11393336648810895,11174.89,4868.89,16043.77,0.00059,6.25,6.78,3.92,44.85,0.52,3,98.536,15.927,56.26,9.5,2025
United States of America,Denmark,EU,Financial Services,0.07448677967178821,6477.55,4011.47,10489.02,0.00039,6.25,6.78,3.92,44.85,0.52,3,82.301,15.927,56.26,9.5,2025
United States of America,Finland,EU,Electronics,0.19387072447383172,38714.9,19321.69,58036.6,0.00215,19.6,6.91,2.6,34.34,0.093,3,57.941,21.72,61.92,25.75,2025
United States of America,Finland,EU,Automotive,0.19629929806807248,26809.34,31954.26,58763.61,0.00218,19.6,6.91,2.6,34.34,0.093,3,135.818,21.72,61.92,25.75,2025
United States of America,Finland,EU,Chemicals,0.21381270277233122,35986.82,28019.55,64006.37,0.00237,19.6,6.91,2.6,34.34,0.093,3,121.024,21.72,61.92,25.75,2025
United States of America,Finland,EU,Agriculture,0.11287002263674968,18291.39,15497.06,33788.45,0.00125,19.6,6.91,2.6,34.34,0.093,3,132.164,21.72,61.92,25.75,2025
United States of America,Finland,EU,Energy,0.14185303943464278,21544.03,20920.69,42464.73,0.00157,19.6,6.91,2.6,34.34,0.093,3,99.421,21.72,61.92,25.75,2025
United States of America,Finland,EU,Machinery,0.21564985048744367,32314.47,32241.86,64556.33,0.00239,19.6,6.91,2.6,34.34,0.093,3,67.376,21.72,61.92,25.75,2025
United States of America,Finland,EU,Pharmaceuticals,0.19240280406615617,37311.07,20286.1,57597.16,0.00213,19.6,6.91,2.6,34.34,0.093,3,60.064,21.72,61.92,25.75,2025
United States of America,Finland,EU,Financial Services,0.09797482255118894,12980.98,16348.49,29329.47,0.00109,19.6,6.91,2.6,34.34,0.093,3,84.794,21.72,61.92,25.75,2025
United States of America,Switzerland,EU,Electronics,0.05622311998347154,6260.34,3807.94,10068.28,0.00037,14.98,6.86,12.42,17.62,0.841,2,60.634,12.628,46.82,8.23,2025
United States of America,Switzerland,EU,Automotive,0.11298391772259353,8116.31,12116.54,20232.85,0.00075,14.98,6.86,12.42,17.62,0.841,2,118.167,12.628,46.82,8.23,2025
United States of America,Switzerland,EU,Chemicals,0.08342640229424425,8912.84,6026.93,14939.77,0.00055,14.98,6.86,12.42,17.62,0.841,2,149.174,12.628,46.82,8.23,2025
United States of America,Switzerland,EU,Agriculture,0.06453417432200326,4889.87,6666.73,11556.6,0.00043,14.98,6.86,12.42,17.62,0.841,2,84.038,12.628,46.82,8.23,2025
United States of America,Switzerland,EU,Energy,0.22327730285026842,18578.87,21405.01,39983.88,0.00148,14.98,6.86,12.42,17.62,0.841,2,86.038,12.628,46.82,8.23,2025
United States of America,Switzerland,EU,Machinery,0.06370108132539591,7174.65,4232.76,11407.41,0.00042,14.98,6.86,12.42,17.62,0.841,2,90.831,12.628,46.82,8.23,2025
United States of America,Switzerland,EU,Pharmaceuticals,0.2018497466121686,24257.41,11889.28,36146.69,0.00134,14.98,6.86,12.42,17.62,0.841,2,73.276,12.628,46.82,8.23,2025
United States of America,Switzerland,EU,Financial Services,0.21147920606799028,15819.83,22051.28,37871.11,0.0014,14.98,6.86,12.42,17.62,0.841,2,139.885,12.628,46.82,8.23,2025
United States of America,Austria,EU,Electronics,0.12632238797344003,12366.22,15825.03,28191.25,0.00104,17.48,1.0,3.38,19.49,0.38,3,91.276,15.076,47.52,14.55,2025
United States of America,Austria,EU,Automotive,0.21047086583185284,25538.9,21431.69,46970.59,0.00174,17.48,1.0,3.38,19.49,0.38,3,51.8,15.076,47.52,14.55,2025
United States of America,Austria,EU,Chemicals,0.1342888083158495,12231.97,17737.14,29969.11,0.00111,17.48,1.0,3.38,19.49,0.38,3,146.624,15.076,47.52,14.55,2025
United States of America,Austria,EU,Agriculture,0.0754907918845738,10315.66,6531.55,16847.21,0.00062,17.48,1.0,3.38,19.49,0.38,3,147.278,15.076,47.52,14.55,2025
United States of America,Austria,EU,Energy,0.21520781033331438,29287.05,18740.68,48027.73,0.00178,17.48,1.0,3.38,19.49,0.38,3,133.946,15.076,47.52,14.55,2025
United States of America,Austria,EU,Machinery,0.24635973865212554,32240.38,22739.49,54979.88,0.00204,17.48,1.0,3.38,19.49,0.38,3,105.918,15.076,47.52,14.55,2025
United States of America,Austria,EU,Pharmaceuticals,0.17564762209265627,21943.77,17255.34,39199.12,0.00145,17.48,1.0,3.38,19.49,0.38,3,113.509,15.076,47.52,14.55,2025
United States of America,Austria,EU,Financial Services,0.13996844159451186,14541.68,16694.95,31236.63,0.00116,17.48,1.0,3.38,19.49,0.38,3,62.025,15.076,47.52,14.55,2025
United States of America,Belgium,EU,Electronics,0.10944756154172344,5096.41,5304.94,10401.35,0.00039,5.27,1.42,11.34,14.19,0.825,4,124.319,8.352,50.5,4.47,2025
United States of America,Belgium,EU,Automotive,0.059628567195670695,3801.68,1865.12,5666.8,0.00021,5.27,1.42,11.34,14.19,0.825,4,135.226,8.352,50.5,4.47,2025
United States of America,Belgium,EU,Chemicals,0.1835609366452813,10082.46,7362.25,17444.71,0.00065,5.27,1.42,11.34,14.19,0.825,4,139.23,8.352,50.5,4.47,2025
United States of America,Belgium,EU,Agriculture,0.0870660359057429,3505.75,4768.57,8274.32,0.00031,5.27,1.42,11.34,14.19,0.825,4,73.951,8.352,50.5,4.47,2025
United States of America,Belgium,EU,Energy,0.20891565574003806,8148.23,11706.07,19854.3,0.00074,5.27,1.42,11.34,14.19,0.825,4,108.281,8.352,50.5,4.47,2025
United States of America,Belgium,EU,Machinery,0.249087503238262,15545.63,8126.4,23672.03,0.00088,5.27,1.42,11.34,14.19,0.825,4,102.145,8.352,50.5,4.47,2025
United States of America,Belgium,EU,Pharmaceuticals,0.06272818185732847,3871.39,2089.99,5961.37,0.00022,5.27,1.42,11.34,14.19,0.825,4,109.898,8.352,50.5,4.47,2025
United States of America,Belgium,EU,Financial Services,0.07298659941191336,2969.82,3966.46,6936.28,0.00026,5.27,1.42,11.34,14.19,0.825,4,140.963,8.352,50.5,4.47,2025
United States of America,Ireland,EU,Electronics,0.13691919217174237,19667.46,11443.87,31111.33,0.00115,16.59,8.91,11.44,25.87,0.43,5,110.192,18.292,53.41,-8.24,2025
United States of America,Ireland,EU,Automotive,0.22850465799096922,27675.02,24246.73,51921.76,0.00192,16.59,8.91,11.44,25.87,0.43,5,110.709,18.292,53.41,-8.24,2025
United States of America,Ireland,EU,Chemicals,0.17626151061839776,23129.74,16921.12,40050.86,0.00148,16.59,8.91,11.44,25.87,0.43,5,120.263,18.292,53.41,-8.24,2025
United States of America,Ireland,EU,Agriculture,0.09748669367496127,12265.39,9885.93,22151.32,0.00082,16.59,8.91,11.44,25.87,0.43,5,60.422,18.292,53.41,-8.24,2025
United States of America,Ireland,EU,Energy,0.12690226552896253,15752.7,13082.55,28835.25,0.00107,16.59,8.91,11.44,25.87,0.43,5,115.222,18.292,53.41,-8.24,2025
United States of America,Ireland,EU,Machinery,0.2401062105172407,31654.24,22903.66,54557.91,0.00202,16.59,8.91,11.44,25.87,0.43,5,124.359,18.292,53.41,-8.24,2025
United States of America,Ireland,EU,Pharmaceuticals,0.15125321189904056,20285.28,14083.08,34368.37,0.00127,16.59,8.91,11.44,25.87,0.43,5,57.093,18.292,53.41,-8.24,2025
United States of America,Ireland,EU,Financial Services,0.1008783161683694,11657.11,11264.87,22921.98,0.00085,16.59,8.91,11.44,25.87,0.43,5,97.249,18.292,53.41,-8.24,2025
United States of America,Portugal,EU,Electronics,0.14394875259813675,6924.58,6036.96,12961.54,0.00048,2.8,3.49,19.43,16.57,0.482,7,97.429,13.249,39.4,-8.22,2025
United States of America,Portugal,EU,Automotive,0.1681734882542083,8496.66,6646.14,15142.8,0.00056,2.8,3.49,19.43,16.57,0.482,7,135.414,13.249,39.4,-8.22,2025
United States of America,Portugal,EU,Chemicals,0.05989937069873333,3505.75,1887.75,5393.5,0.0002,2.8,3.49,19.43,16.57,0.482,7,134.392,13.249,39.4,-8.22,2025
United States of America,Portugal,EU,Agriculture,0.10698160430619218,5190.75,4442.16,9632.92,0.00036,2.8,3.49,19.43,16.57,0.482,7,93.854,13.249,39.4,-8.22,2025
United States of America,Portugal,EU,Energy,0.09370196687082606,4379.23,4057.95,8437.18,0.00031,2.8,3.49,19.43,16.57,0.482,7,54.439,13.249,39.4,-8.22,2025
United States of America,Portugal,EU,Machinery,0.1055644145563469,6130.97,3374.34,9505.31,0.00035,2.8,3.49,19.43,16.57,0.482,7,78.456,13.249,39.4,-8.22,2025
United States of America,Portugal,EU,Pharmaceuticals,0.21364133374964953,10762.63,8474.22,19236.85,0.00071,2.8,3.49,19.43,16.57,0.482,7,137.986,13.249,39.4,-8.22,2025
United States of America,Portugal,EU,Financial Services,0.16495591085288305,6073.43,8779.65,14853.08,0.00055,2.8,3.49,19.43,16.57,0.482,7,117.542,13.249,39.4,-8.22,2025
United States of America,Chile,LATAM,Electronics,0.231522200511311,12779.49,8026.9,20806.39,0.00077,9.01,9.36,3.3,19.49,0.73,7,110.791,10.712,-35.68,-71.54,2025
United States of America,Chile,LATAM,Automotive,0.11187454357255643,6506.26,3547.65,10053.92,0.00037,9.01,9.36,3.3,19.49,0.73,7,145.506,10.712,-35.68,-71.54,2025
United States of America,Chile,LATAM,Chemicals,0.2142396565100453,7710.34,11542.91,19253.24,0.00071,9.01,9.36,3.3,19.49,0.73,7,113.64,10.712,-35.68,-71.54,2025
United States of America,Chile,LATAM,Agriculture,0.060227076288420146,2583.28,2829.2,5412.47,0.0002,9.01,9.36,3.3,19.49,0.73,7,55.952,10.712,-35.68,-71.54,2025
United States of America,Chile,LATAM,Energy,0.17075909058987757,9299.17,6046.58,15345.74,0.00057,9.01,9.36,3.3,19.49,0.73,7,61.449,10.712,-35.68,-71.54,2025
United States of America,Chile,LATAM,Machinery,0.1267677766089959,6116.22,5276.12,11392.34,0.00042,9.01,9.36,3.3,19.49,0.73,7,86.905,10.712,-35.68,-71.54,2025
United States of America,Chile,LATAM,Pharmaceuticals,0.0742050000970386,3505.6,3163.04,6668.64,0.00025,9.01,9.36,3.3,19.49,0.73,7,125.118,10.712,-35.68,-71.54,2025
United States of America,Chile,LATAM,Financial Services,0.0642015329066511,2446.64,3323.01,5769.65,0.00021,9.01,9.36,3.3,19.49,0.73,7,85.477,10.712,-35.68,-71.54,2025
United States of America,Argentina,LATAM,Electronics,0.07777426527930341,9709.58,12625.61,22335.19,0.00083,13.37,7.11,7.24,29.68,0.01,1,65.432,21.463,-38.42,-63.62,2025
United States of America,Argentina,LATAM,Automotive,0.0843696962654189,14328.29,9900.97,24229.26,0.0009,13.37,7.11,7.24,29.68,0.01,1,124.098,21.463,-38.42,-63.62,2025
United States of America,Argentina,LATAM,Chemicals,0.15599830458528374,29061.7,15737.84,44799.54,0.00166,13.37,7.11,7.24,29.68,0.01,1,149.126,21.463,-38.42,-63.62,2025
United States of America,Argentina,LATAM,Agriculture,0.21400252582387122,37394.52,24062.65,61457.17,0.00228,13.37,7.11,7.24,29.68,0.01,1,103.249,21.463,-38.42,-63.62,2025
United States of America,Argentina,LATAM,Energy,0.13977061433494165,17071.95,23067.33,40139.28,0.00149,13.37,7.11,7.24,29.68,0.01,1,89.937,21.463,-38.42,-63.62,2025
United States of America,Argentina,LATAM,Machinery,0.23202692735642685,42805.76,23827.66,66633.41,0.00247,13.37,7.11,7.24,29.68,0.01,1,71.605,21.463,-38.42,-63.62,2025
United States of America,Argentina,LATAM,Pharmaceuticals,0.14332155693944318,26548.28,14610.76,41159.04,0.00152,13.37,7.11,7.24,29.68,0.01,1,56.738,21.463,-38.42,-63.62,2025
